plan_action	staging_root	sha256	source	size_bytes	filename	source_path	source_directory	dry_run_status	notes
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8442525f232a6acca6123ab68b8b96698f92a271d483b877ad7cd7f21d33a29c	optiplex	166209	P8220818.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8220818.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	847842f69987dcff7ab85bdeb7054f64d0dd04df24eeb176aec85831444d4648	optiplex	2919951	IMG_7880.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7880.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	848e729fc5b54146fa0e1b14832acc7837c74ab2dd9dc996c39ed9342493024e	optiplex	200303	IMG_7761.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7761.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	84abaad2d72f0082cc1ece9c587fc0c0d93b82717ab474443e92ef5d07b6b9e8	optiplex	2360849	IMG_8029.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8029.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	84f7fcea20c2f79f2c7c5c484ad1ecb430a540d1da667e0af6d0bd181c9f1ec4	optiplex	64375	95641504_122148632795646_1444012878733508608_n.jpg	/home/remospeed/Media/Fotos/Fotos/Ejercicio/95641504_122148632795646_1444012878733508608_n.jpg	/home/remospeed/Media/Fotos/Fotos/Ejercicio	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	851b35b301c86d4559fe107d86283d489a641ca3cf6286eb9f17c84c07604aa1	optiplex	136041	IMG_7811.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7811.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	85f2fd7f369ea70da60f0df3151bdb4be63a7c0acf424b4bddc2d9935dd74c05	optiplex	1601720	2022-04-20 145503.heic	/home/remospeed/Media/Fotos/Fotos/Work/2022-04-20 145503.heic	/home/remospeed/Media/Fotos/Fotos/Work	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	85f7f8cdee6c4dc575194547b5cc1523284b094f3aeefb07013f67a01455e5bf	optiplex	1580994	2023-06-10 152111.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2023-06-10 152111.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8656bfb6413315309d7954ee5057096f761f70676dcf3efc33f6a35e1a94b676	optiplex	2219024	IMG_8490.PNG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8490.PNG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	87028b506b218ec96d196771cb01939eafc0c9cfa46ce7e7d2f5ac5d1267292c	optiplex	3478206	IMG_8351.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8351.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	875a33248de2d023ca51f84825de2994ee692c218abadddbb1b68fbfc4bf9d6c	optiplex	2484971	IMG_8946.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8946.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	877637248a3235067213ec1c223bd93be2c80d1cde88c398da82e7d71426bff7	optiplex	357912	IMG_7696.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7696.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	87f0dc3b23dfbb70f739932719c00d6d4ddaea1164a6a6f2e2ea7966af5f59d6	optiplex	1778982	IMG_8275.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8275.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	87f212ea6b9e868b95bafa2aad6dc0debc293d970c24e074b8f8a7b65355dce8	optiplex	1658355	IMG_8442.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8442.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	885bd3eaf5f204f97506f4fd74dc3979c8ce3fc930d6364c6129587ac74cb951	optiplex	4798692	IMG_8388.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8388.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	889cd32bf5a262765ac0760e2119091f8915f712dbcb59395fba6dc51c3ff90a	optiplex	132168	P8230874.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8230874.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	889d9be8465d607a5fd43d88be8d5ef97ed1173fb962094c75dd7c902b627a48	optiplex	4088861	IMG_8347.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8347.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	88a0684e473ea1192db7e5e602a1210cf50014e9c7a5f44d113c99ff9ede3bfa	optiplex	1800086	2021-10-14 122949.livp	/home/remospeed/Media/Fotos/Fotos/Chocolate/2021-10-14 122949.livp	/home/remospeed/Media/Fotos/Fotos/Chocolate	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	88c0d31972d33ca55f9da3fb93c3f25402bc6a0e426fad12c898043cffc35945	optiplex	1573643	2024-11-17 163206.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2024-11-17 163206.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	89003afc42d510c55e55886ec545234790994c23630b40032eaf2928f9cfeefe	optiplex	1201639	IMG_8972.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8972.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	892ba2bec5d438ce5ddd053da2d5d04aedfa316b82be5dee2fbf1abf54d30eda	optiplex	1781964	IMG_8546.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8546.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8969f4f7476aca6fd2176539747892687ad2e6257b51f79b498371a8c189a4aa	optiplex	3075097	IMG_8368.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8368.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	89736a88c67258a937f22509abfb40cea4527b40d6221708d14216e5588b1a3c	optiplex	3514414	IMG_8364.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8364.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	89af7eb002786af64f22fb21436a6df8ee2bf481a89135071b1d5e5fd8373916	optiplex	38826642	IMG_8581.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8581.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	89c029957dd60efce564f2c44a179eee31637a338355063eb5daf6da5395d213	optiplex	108626	P8140723.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140723.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	89d72f0fd438bdfe9440d0860bff8651e0556f5fb42a37c8bd48b87a601e3219	optiplex	2223341	IMG_8124.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8124.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	89e57a7b0d8cb4a4efa943569cf6ed564e34a3b2022d61beb5bb6b66334f02e0	optiplex	306418	IMG_7796.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7796.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8a2768169fefc7a50dca79822ec8140a77066d1f17c3c93b800744f67ae12c2e	optiplex	1693418	IMG_8849.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8849.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8a46b79f433e9b9bc0e3ce4e96f83bf2df439edff04b74df670b2c796733593f	optiplex	4461024	IMG_8329.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8329.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8a4a0e058da1a19184213ca34770aff9c897be753872cc7aac7782d9d7c87f33	optiplex	408126	IMG_7886.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7886.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8a8399583eb3c4958a1a9a800e1b80c3378d3af13519b6dce515d8ab888d0151	optiplex	1699212	IMG_8843.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8843.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8a8c57719f5f38350b032148676daebbcb70c13630da8bab3cd8ef23ec00e9ea	optiplex	7330395	2022-09-07 222213.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2022-09-07 222213.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8a8d455ea5a6df7a592091db56857945482917b85d80fe81439ae8f39ad26a13	optiplex	3181688	IMG_8359.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8359.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8aa216401e5ff4665b12fe42d5085a8cdb80467b05ecd5606514ea2f642993eb	optiplex	210355	IMG_7836.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7836.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8bd97e8af9cd284552628f08e42dcae4aabc5fe4b785fdf49bec653ad8274597	optiplex	54274882	IMG_8448.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8448.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8be01fc38d0d604f35a0d34a3664b5e81194608e589b106bbd91af78d596f448	optiplex	214734	P8230881.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8230881.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8c29b720b28702150dddb7eb8c2a7b4c9e8d0206aef2b8b6c949bad3916007da	optiplex	1641299	IMG_8340.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8340.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8c3efd9680f2cb45e4a46fb5ca52954223f548fd8d71cb65f4d7a5b0ca641f55	optiplex	3451538	78475580807__DC9A7322-2E47-4BA1-AA80-5FF3E74F47C0.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/78475580807__DC9A7322-2E47-4BA1-AA80-5FF3E74F47C0.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8c4824e3eb766dc6fd0290d12f83ce19bf8d76badd1656ac8e33d08bd491462d	optiplex	215845	P8170773.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8170773.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8c62a452be6afdd320d4d35a6370a11964fdd7d6a4fa20b99317ac7d3d10735f	optiplex	2785751	IMG_4565.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4565.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8cad72a284436ad81d511ae0d73b3736151af5c610d060e45ecff5a3e402f407	optiplex	2866188	IMG_8072.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8072.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8caf6f8347b218e7cd0add2c32fb0ae710fb47e7f9a2bbe0df832647a24e11f0	optiplex	4427128	2023-06-18 161154.livp	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2023-06-18 161154.livp	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8cd8011e20fb44b353a6d96dc4fcd80515f57f5cf529169878c4b3fb5227ce09	optiplex	1749672	2022-09-17 184118.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2022-09-17 184118.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8cf0c85db0668d97e85f22b03bbfb06be0d4ec337a3438a0a9e04045e9fbb884	optiplex	209913	P8140746.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140746.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8d7431123dc2ca5063d67f2727d03715314465e7914ac661102e7ea72bea6dfa	optiplex	3622979	IMG_8291.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8291.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8da01a25f48866a8388fbed23ec1a29b312d24b3c8120cafe8352729c2937893	optiplex	1220908	IMG_8145.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8145.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8e23cd3da8c3e3e001f3110bc8baa1daf653f946bfb79cdb3187d110e69a450b	optiplex	2857450	IMG_8365.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8365.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8e63b2955aa18de19dd48e3a8731c4b3cee049470a24af6cecf08a28fa41339b	optiplex	1673363	IMG_8034.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8034.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8ea81696ce79a55c2ca469a4a87e486f33e948780c7571c3922b38bfb5c350d7	optiplex	1583574	IMG_7950.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7950.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8ec85f044eb19644e7f1daed6c32d0039faa9ffde79db9a67f908e746b72f9ab	optiplex	176247	IMG_8680.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8680.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8ecb55581afd4036b00b12dd0d47e1fd9198725371bf5e220a37ad8265f067d5	optiplex	260235	P8140718.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140718.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8ee17d7c6f92ecd2df3fd3f85100f859a20e68061ae94d3d0af512e4d336777a	optiplex	1953670	IMG_8288.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8288.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8fdd9f18ea461091f9de0f4799746c83a2cb18c1d6cd82514d440c63130ad1af	optiplex	172348	P8230880.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8230880.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	8ff418aef03be6169982bab70ccbc73efc8b044ba79ce76f6bf74df4d132f928	optiplex	30268	IMG_7780.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7780.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	9044b97cabf809f9ae1210f9f917e968dcc3cdaee7f6cb801a0e4f4b5b9074d8	optiplex	152818	IMG_7781.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7781.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	9050e3990778f6e006eb44aad396b6720488f2731c82b14eb2540cab5474aa85	optiplex	151132	P8140727.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140727.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
